trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.002, 'e': 0.6907343306373558}",30,0,-147.45206062473673,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
186,False,"{'a': 0.002, 'e': 0.6893542425242235}",30,0,-253.7544408442932,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 5}",0
187,False,"{'a': 0.002, 'e': 0.6879769118289805}",20,4,-47.77119712875623,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
188,False,"{'a': 0.002, 'e': 0.6866023330423021}",30,0,-177.68250715734985,"{0: 17, 1: 3, 2: 5, 3: 3, 4: 2}",1
189,False,"{'a': 0.002, 'e': 0.6852305006658714}",25,0,-236.04258182922388,"{0: 11, 1: 3, 2: 5, 3: 3, 4: 3}",0
190,False,"{'a': 0.002, 'e': 0.683861409212357}",25,0,-117.09318039042691,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
191,False,"{'a': 0.002, 'e': 0.6824950532053913}",30,0,-182.66703731659862,"{0: 17, 1: 2, 2: 7, 3: 2, 4: 2}",0
192,False,"{'a': 0.002, 'e': 0.6811314271795483}",30,0,-15.109271365826618,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
193,False,"{'a': 0.002, 'e': 0.6797705256803223}",25,0,-94.25218282741669,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
194,False,"{'a': 0.002, 'e': 0.6784123432641053}",25,0,-191.3463731213581,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
195,False,"{'a': 0.002, 'e': 0.6770568744981659}",30,0,-140.06033690085175,"{0: 15, 1: 5, 2: 9, 3: 0, 4: 1}",0
196,False,"{'a': 0.002, 'e': 0.6757041139606272}",35,1,-88.98497408809081,"{0: 23, 1: 4, 2: 6, 3: 0, 4: 1}",1
197,False,"{'a': 0.002, 'e': 0.6743540562404454}",35,0,-167.4256479287878,"{0: 21, 1: 3, 2: 8, 3: 1, 4: 2}",0
198,False,"{'a': 0.002, 'e': 0.6730066959373877}",35,0,-177.39389769248422,"{0: 23, 1: 2, 2: 6, 3: 1, 4: 3}",0
199,False,"{'a': 0.002, 'e': 0.671662027662011}",25,1,-74.40160874766211,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 1}",1
200,False,"{'a': 0.002, 'e': 0.6703200460356405}",20,0,-127.26047152739342,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
201,False,"{'a': 0.002, 'e': 0.6689807456903479}",20,0,-100.85673929462034,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",1
202,False,"{'a': 0.002, 'e': 0.6676441212689301}",20,9,-102.44654493993573,"{0: 5, 1: 2, 2: 2, 3: 0, 4: 2}",1
203,False,"{'a': 0.002, 'e': 0.6663101674248876}",25,0,-94.33860023628849,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
204,False,"{'a': 0.002, 'e': 0.6649788788224031}",35,0,-225.74125059972337,"{0: 20, 1: 2, 2: 9, 3: 1, 4: 3}",0
205,False,"{'a': 0.002, 'e': 0.6636502501363206}",20,5,-45.28747190895085,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 1}",1
206,False,"{'a': 0.002, 'e': 0.6623242760521235}",20,0,-44.01844599977306,"{0: 12, 1: 6, 2: 1, 3: 1, 4: 0}",0
207,False,"{'a': 0.002, 'e': 0.6610009512659137}",20,0,-143.72070510867687,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
208,False,"{'a': 0.002, 'e': 0.6596802704843904}",25,3,-68.31797117783725,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 0}",1
209,False,"{'a': 0.002, 'e': 0.6583622284248285}",25,0,-36.221003836461705,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
210,False,"{'a': 0.002, 'e': 0.6570468198150581}",25,0,-114.3053631138598,"{0: 12, 1: 4, 2: 7, 3: 2, 4: 0}",0
211,False,"{'a': 0.002, 'e': 0.655734039393443}",25,0,-170.9328890675187,"{0: 10, 1: 6, 2: 5, 3: 3, 4: 1}",0
212,False,"{'a': 0.002, 'e': 0.6544238819088598}",30,0,-177.6314351454239,"{0: 17, 1: 4, 2: 6, 3: 0, 4: 3}",0
213,False,"{'a': 0.002, 'e': 0.6531163421206768}",20,0,-40.72896969259607,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
214,False,"{'a': 0.002, 'e': 0.6518114147987332}",25,13,-65.24175317697333,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 1}",1
215,False,"{'a': 0.002, 'e': 0.6505090947233177}",25,0,-89.55887486846174,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
216,False,"{'a': 0.002, 'e': 0.6492093766851486}",20,0,-117.18735033319224,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
217,False,"{'a': 0.002, 'e': 0.6479122554853518}",35,19,-36.81349666772626,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 0}",1
218,False,"{'a': 0.002, 'e': 0.6466177259354409}",25,15,-51.88894302752054,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
219,False,"{'a': 0.002, 'e': 0.6453257828572958}",30,0,-121.87429506738778,"{0: 19, 1: 3, 2: 5, 3: 2, 4: 1}",0
220,False,"{'a': 0.002, 'e': 0.6440364210831426}",25,0,-126.85013663115305,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
221,False,"{'a': 0.002, 'e': 0.6427496354555324}",20,0,-1.669479423316797,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
222,False,"{'a': 0.002, 'e': 0.641465420827321}",25,12,-35.566106760627896,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 0}",1
223,False,"{'a': 0.002, 'e': 0.6401837720616483}",25,0,-114.95683378415988,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
224,False,"{'a': 0.002, 'e': 0.6389046840319175}",20,0,-112.97864424704395,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
225,False,"{'a': 0.002, 'e': 0.6376281516217746}",25,0,-75.71241075792516,"{0: 15, 1: 5, 2: 3, 3: 2, 4: 0}",0
226,False,"{'a': 0.002, 'e': 0.6363541697250883}",20,0,-34.075644987900276,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
227,False,"{'a': 0.002, 'e': 0.6350827332459295}",25,0,-77.74573313780897,"{0: 13, 1: 5, 2: 7, 3: 0, 4: 0}",0
228,False,"{'a': 0.002, 'e': 0.6338138370985503}",25,0,-121.4465498251156,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
229,False,"{'a': 0.002, 'e': 0.6325474762073647}",20,0,-41.38645045132715,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
230,False,"{'a': 0.002, 'e': 0.6312836455069273}",30,0,-142.55912574234168,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",0
231,False,"{'a': 0.002, 'e': 0.6300223399419136}",30,0,-210.1203380212533,"{0: 14, 1: 3, 2: 9, 3: 2, 4: 2}",0
232,False,"{'a': 0.002, 'e': 0.6287635544670998}",25,0,-105.51068149966457,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
233,False,"{'a': 0.002, 'e': 0.6275072840473421}",30,3,-131.70477222025457,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 2}",1
234,False,"{'a': 0.002, 'e': 0.6262535236575574}",20,0,-118.25919509533402,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
235,False,"{'a': 0.002, 'e': 0.6250022682827022}",20,0,-50.38279090505724,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
236,False,"{'a': 0.002, 'e': 0.6237535129177535}",20,0,-51.97427211164502,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
237,False,"{'a': 0.002, 'e': 0.6225072525676881}",35,9,-66.04620725201937,"{0: 17, 1: 0, 2: 9, 3: 0, 4: 0}",1
238,False,"{'a': 0.002, 'e': 0.6212634822474631}",20,0,-125.33283745471545,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
239,False,"{'a': 0.002, 'e': 0.6200221969819953}",30,12,-48.16235131862825,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 0}",1
240,False,"{'a': 0.002, 'e': 0.6187833918061423}",25,0,-74.63708890435281,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
241,False,"{'a': 0.002, 'e': 0.6175470617646814}",25,0,-101.40222996280004,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
242,False,"{'a': 0.002, 'e': 0.6163132019122911}",20,0,-105.37216545251599,"{0: 15, 1: 1, 2: 0, 3: 2, 4: 2}",0
243,False,"{'a': 0.002, 'e': 0.6150818073135301}",20,0,-47.46468887588381,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
244,False,"{'a': 0.002, 'e': 0.6138528730428185}",20,3,-56.0396755961102,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 0}",1
245,False,"{'a': 0.002, 'e': 0.6126263941844176}",30,0,-154.04540295493058,"{0: 18, 1: 1, 2: 7, 3: 3, 4: 1}",0
246,False,"{'a': 0.002, 'e': 0.6114023658324101}",25,9,-21.20242636813691,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
247,False,"{'a': 0.002, 'e': 0.6101807830906812}",25,0,-122.3334694110415,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
248,False,"{'a': 0.002, 'e': 0.6089616410728983}",20,6,-108.49531389332692,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 2}",1
249,False,"{'a': 0.002, 'e': 0.6077449349024916}",25,0,-144.63617379137614,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
250,False,"{'a': 0.002, 'e': 0.6065306597126349}",25,0,-173.52276262714483,"{0: 12, 1: 1, 2: 10, 3: 0, 4: 2}",0
251,False,"{'a': 0.002, 'e': 0.6053188106462257}",30,16,-40.433604023820436,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
252,False,"{'a': 0.002, 'e': 0.6041093828558662}",20,0,-75.06470080651563,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
253,False,"{'a': 0.002, 'e': 0.6029023715038436}",25,12,-102.01074482917926,"{0: 6, 1: 0, 2: 5, 3: 1, 4: 1}",1
254,False,"{'a': 0.002, 'e': 0.6016977717621109}",30,0,-120.84787225439511,"{0: 17, 1: 5, 2: 6, 3: 1, 4: 1}",0
255,False,"{'a': 0.002, 'e': 0.6004955788122676}",30,12,-132.56706960821685,"{0: 11, 1: 0, 2: 3, 3: 2, 4: 2}",1
256,False,"{'a': 0.002, 'e': 0.59929578784554}",30,0,-195.5840472032442,"{0: 18, 1: 3, 2: 4, 3: 2, 4: 3}",0
257,False,"{'a': 0.002, 'e': 0.598098394062763}",20,0,-10.996148097462855,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
258,False,"{'a': 0.002, 'e': 0.5969033926743597}",25,0,-88.23942518560557,"{0: 12, 1: 7, 2: 5, 3: 1, 4: 0}",0
259,False,"{'a': 0.002, 'e': 0.5957107789003229}",25,0,-51.070990485515544,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
260,False,"{'a': 0.002, 'e': 0.5945205479701959}",20,0,-56.81399808023155,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
261,False,"{'a': 0.002, 'e': 0.5933326951230536}",25,0,-82.92193064550254,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
262,False,"{'a': 0.002, 'e': 0.592147215607483}",20,15,-12.330595175328249,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
263,False,"{'a': 0.002, 'e': 0.5909641046815642}",20,0,-100.86026232553829,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
264,False,"{'a': 0.002, 'e': 0.5897833576128522}",20,0,-46.96774577817428,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
265,False,"{'a': 0.002, 'e': 0.588604969678357}",25,0,-91.98713108327834,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
266,False,"{'a': 0.002, 'e': 0.5874289361645252}",25,0,-43.830901151911846,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
267,False,"{'a': 0.002, 'e': 0.5862552523672213}",25,19,11.292613864095566,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.002, 'e': 0.5850839135917086}",20,0,-76.4160441330891,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
269,False,"{'a': 0.002, 'e': 0.5839149151526304}",20,14,-30.880525437924714,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
270,False,"{'a': 0.002, 'e': 0.5827482523739913}",20,8,-73.3537745903335,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
271,False,"{'a': 0.002, 'e': 0.5815839205891388}",25,0,-194.47030715652775,"{0: 14, 1: 0, 2: 7, 3: 1, 4: 3}",0
272,False,"{'a': 0.002, 'e': 0.580421915140744}",35,0,-161.5013500550448,"{0: 23, 1: 2, 2: 6, 3: 2, 4: 2}",0
273,False,"{'a': 0.002, 'e': 0.5792622313807837}",20,12,5.922311803649563,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.002, 'e': 0.5781048646705212}",20,1,-104.89244827398029,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 2}",1
275,False,"{'a': 0.002, 'e': 0.5769498103804883}",25,10,-3.252432458423356,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
276,False,"{'a': 0.002, 'e': 0.5757970638904661}",25,0,-100.3334991088808,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
277,False,"{'a': 0.002, 'e': 0.5746466205894672}",25,3,-91.01479531741204,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 2}",1
278,False,"{'a': 0.002, 'e': 0.573498475875717}",20,13,2.2232507983569754,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.002, 'e': 0.5723526251566349}",35,19,-109.46721772256642,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 3}",1
280,False,"{'a': 0.002, 'e': 0.5712090638488165}",25,3,-71.98871565100798,"{0: 12, 1: 2, 2: 8, 3: 0, 4: 0}",1
281,False,"{'a': 0.002, 'e': 0.5700677873780152}",20,0,-53.191302435887565,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
282,False,"{'a': 0.002, 'e': 0.5689287911791234}",25,0,-142.91287042828026,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
283,False,"{'a': 0.002, 'e': 0.567792070696155}",20,0,-20.236024535759803,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
284,False,"{'a': 0.002, 'e': 0.5666576213822264}",20,0,-83.2412841453377,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
285,False,"{'a': 0.002, 'e': 0.5655254386995389}",20,0,-98.90665131762725,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
286,False,"{'a': 0.002, 'e': 0.5643955181193602}",20,0,-176.6775462668275,"{0: 9, 1: 4, 2: 3, 3: 1, 4: 3}",0
287,False,"{'a': 0.002, 'e': 0.5632678551220065}",25,0,-78.00580811882358,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
288,False,"{'a': 0.002, 'e': 0.5621424451968243}",20,0,-22.334118083378048,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
289,False,"{'a': 0.002, 'e': 0.5610192838421725}",20,0,-43.38530666557548,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
290,False,"{'a': 0.002, 'e': 0.5598983665654039}",20,12,16.978584342571633,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.002, 'e': 0.5587796888828482}",25,0,-53.3641200967885,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
292,False,"{'a': 0.002, 'e': 0.5576632463197931}",20,0,-120.88098542765107,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
293,False,"{'a': 0.002, 'e': 0.5565490344104669}",20,0,-31.520566182054402,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
294,False,"{'a': 0.002, 'e': 0.5554370486980202}",25,0,-57.9284023028808,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
295,False,"{'a': 0.002, 'e': 0.554327284734509}",20,11,-43.33786368632231,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
296,False,"{'a': 0.002, 'e': 0.5532197380808758}",20,0,-172.09315551239666,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
297,False,"{'a': 0.002, 'e': 0.5521144043069325}",20,8,-53.05684299027205,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
298,False,"{'a': 0.002, 'e': 0.5510112789913426}",25,0,-40.85812295596,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
299,False,"{'a': 0.002, 'e': 0.5499103577216035}",20,0,-40.57941698534214,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
300,False,"{'a': 0.002, 'e': 0.5488116360940284}",20,0,-63.52491495315553,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
301,False,"{'a': 0.002, 'e': 0.5477151097137294}",20,11,-7.450389881783396,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
302,False,"{'a': 0.002, 'e': 0.5466207741945995}",20,12,-1.141385967152689,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.002, 'e': 0.5455286251592953}",30,0,-74.99201376565563,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
304,False,"{'a': 0.002, 'e': 0.5444386582392191}",25,0,-111.00801498553379,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
305,False,"{'a': 0.002, 'e': 0.5433508690745018}",30,6,-171.80194828800458,"{0: 13, 1: 2, 2: 6, 3: 0, 4: 3}",1
306,False,"{'a': 0.002, 'e': 0.5422652533139852}",20,0,-1.1352091187532865,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
307,False,"{'a': 0.002, 'e': 0.5411818066152049}",25,0,-103.96778834555997,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
308,False,"{'a': 0.002, 'e': 0.5401005246443726}",25,0,-37.10750820683892,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
309,False,"{'a': 0.002, 'e': 0.539021403076359}",25,0,-90.45989786350376,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
310,False,"{'a': 0.002, 'e': 0.5379444375946765}",20,0,-117.32193352587987,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
311,False,"{'a': 0.002, 'e': 0.5368696238914615}",20,2,-45.89693331381625,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
312,False,"{'a': 0.002, 'e': 0.535796957667458}",35,7,-74.24497715320152,"{0: 20, 1: 1, 2: 4, 3: 3, 4: 0}",1
313,False,"{'a': 0.002, 'e': 0.5347264346319995}",20,0,-79.2359130752614,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
314,False,"{'a': 0.002, 'e': 0.5336580505029925}",30,0,-136.64680932457108,"{0: 17, 1: 5, 2: 6, 3: 0, 4: 2}",0
315,False,"{'a': 0.002, 'e': 0.5325918010068991}",25,10,-30.029014541524795,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
316,False,"{'a': 0.002, 'e': 0.5315276818787198}",20,0,-73.89158167279591,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
317,False,"{'a': 0.002, 'e': 0.5304656888619768}",20,0,-58.4629048018917,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
318,False,"{'a': 0.002, 'e': 0.5294058177086964}",25,5,-54.80249927299613,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",1
319,False,"{'a': 0.002, 'e': 0.5283480641793928}",25,1,-5.355231906823883,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
320,False,"{'a': 0.002, 'e': 0.5272924240430504}",25,0,-61.510792519077036,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
321,False,"{'a': 0.002, 'e': 0.5262388930771073}",25,9,-96.00131790212924,"{0: 9, 1: 2, 2: 2, 3: 2, 4: 1}",1
322,False,"{'a': 0.002, 'e': 0.525187467067438}",20,0,-149.55098152183993,"{0: 11, 1: 3, 2: 1, 3: 3, 4: 2}",0
323,False,"{'a': 0.002, 'e': 0.5241381418083373}",20,1,-51.69771037534023,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 0}",1
324,False,"{'a': 0.002, 'e': 0.5230909131025027}",25,1,-87.7347925807382,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 1}",1
325,False,"{'a': 0.002, 'e': 0.5220457767610179}",25,0,-8.93016656164892,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
326,False,"{'a': 0.002, 'e': 0.5210027286033363}",25,0,-98.33200610725868,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
327,False,"{'a': 0.002, 'e': 0.5199617644572637}",20,0,-79.22316146812226,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
328,False,"{'a': 0.002, 'e': 0.5189228801589423}",20,2,-40.31429402074509,"{0: 13, 1: 4, 2: 0, 3: 0, 4: 1}",1
329,False,"{'a': 0.002, 'e': 0.5178860715528334}",20,0,-111.43137819646029,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
330,False,"{'a': 0.002, 'e': 0.5168513344917012}",25,0,-75.92853529883178,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
331,False,"{'a': 0.002, 'e': 0.5158186648365961}",20,0,-183.39464503507807,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
332,False,"{'a': 0.002, 'e': 0.5147880584568382}",20,0,-23.659519812512652,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
333,False,"{'a': 0.002, 'e': 0.5137595112300004}",25,14,-26.31437276548333,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
334,False,"{'a': 0.002, 'e': 0.5127330190418926}",20,0,-44.679159851897765,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
335,False,"{'a': 0.002, 'e': 0.5117085777865445}",20,6,-11.78697149356664,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
336,False,"{'a': 0.002, 'e': 0.51068618336619}",25,14,-43.15532664462897,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
337,False,"{'a': 0.002, 'e': 0.5096658316912498}",25,0,-44.20802483612388,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
338,False,"{'a': 0.002, 'e': 0.5086475186803159}",20,6,-64.77123301807343,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 1}",1
339,False,"{'a': 0.002, 'e': 0.5076312402601348}",25,0,-97.5274596710257,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
340,False,"{'a': 0.002, 'e': 0.5066169923655918}",25,15,-74.58553431749652,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 2}",1
341,False,"{'a': 0.002, 'e': 0.5056047709396936}",25,0,-47.295678101680345,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
342,False,"{'a': 0.002, 'e': 0.5045945719335533}",25,0,-105.9988240534542,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
343,False,"{'a': 0.002, 'e': 0.5035863913063735}",20,6,-10.40938356185319,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
344,False,"{'a': 0.002, 'e': 0.5025802250254304}",20,0,-24.17520781298034,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
345,False,"{'a': 0.002, 'e': 0.5015760690660576}",25,0,-86.56598940854964,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
346,False,"{'a': 0.002, 'e': 0.5005739194116298}",20,9,-66.87312665669697,"{0: 5, 1: 3, 2: 2, 3: 0, 4: 1}",1
347,False,"{'a': 0.002, 'e': 0.499573772053547}",20,15,6.799872900463457,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.002, 'e': 0.4985756229912186}",20,0,-61.62764039737215,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
349,False,"{'a': 0.002, 'e': 0.4975794682320469}",20,8,-3.6513109561427366,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
350,False,"{'a': 0.002, 'e': 0.4965853037914116}",30,0,-90.44481975196578,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
351,False,"{'a': 0.002, 'e': 0.4955931256926535}",30,17,10.226837980830515,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.002, 'e': 0.494602929967059}",20,0,4.798433135536566,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
353,False,"{'a': 0.002, 'e': 0.4936147126538439}",25,12,-7.289186418224247,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
354,False,"{'a': 0.002, 'e': 0.4926284698001375}",25,11,-70.54686636750102,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
355,False,"{'a': 0.002, 'e': 0.49164419746096716}",25,20,6.225527596559768,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.002, 'e': 0.4906618916992422}",20,0,-0.9070256934502275,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
357,False,"{'a': 0.002, 'e': 0.4896815485857382}",30,11,-112.34561520871075,"{0: 11, 1: 2, 2: 2, 3: 3, 4: 1}",1
358,False,"{'a': 0.002, 'e': 0.4887031641990815}",25,11,-72.09883891824755,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
359,False,"{'a': 0.002, 'e': 0.4877267346257332}",20,0,-129.57313064396712,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
360,False,"{'a': 0.002, 'e': 0.4867522559599737}",20,0,-11.406823049038161,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
361,False,"{'a': 0.002, 'e': 0.485779724303887}",20,0,-0.3495568790861552,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
362,False,"{'a': 0.002, 'e': 0.48480913576734525}",20,3,-46.788567113171176,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 1}",1
363,False,"{'a': 0.002, 'e': 0.483840486467993}",20,0,-108.59598631869947,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
364,False,"{'a': 0.002, 'e': 0.4828737725312317}",25,0,-101.74737534044493,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
365,False,"{'a': 0.002, 'e': 0.4819089900902044}",20,3,-75.2789703218391,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 2}",1
366,False,"{'a': 0.002, 'e': 0.48094613528578}",20,0,-45.873313087864,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
367,False,"{'a': 0.002, 'e': 0.479985204266538}",30,0,-59.28543445870318,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
368,False,"{'a': 0.002, 'e': 0.47902619318875306}",20,0,-26.617438563620112,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
